PERMNO,date,TICKER,PERMCO,RET,dateff,mktrf,smb,hml,rf,umd
86572,12/31/2007,DSGX,16384,0.002387,12/31/2007,-0.0087,0.0013,-0.0055,0.0027,0.0663
86572,1/31/2008,DSGX,16384,-0.104762,1/31/2008,-0.0636,-0.0103,0.0397,0.0021,-0.0775
86572,2/29/2008,DSGX,16384,-0.026596,2/29/2008,-0.0309,-0.0043,-0.0084,0.0013,0.061
86572,3/31/2008,DSGX,16384,-0.043716,3/31/2008,-0.0093,0.0071,0.003,0.0017,0.0427
86572,4/30/2008,DSGX,16384,0.082857,4/30/2008,0.046,-0.0172,-0.0094,0.0018,-0.0031
86572,5/30/2008,DSGX,16384,0.023747,5/30/2008,0.0186,0.0296,-0.0143,0.0018,0.0331
86572,6/30/2008,DSGX,16384,-0.134021,6/30/2008,-0.0844,0.0123,-0.0271,0.0017,0.1275
86572,7/31/2008,DSGX,16384,0.029762,7/31/2008,-0.0077,0.026,0.0542,0.0015,-0.0513
86572,8/29/2008,DSGX,16384,-0.028902,8/29/2008,0.0153,0.036,0.0159,0.0013,-0.0402
86572,9/30/2008,DSGX,16384,0.092262,9/30/2008,-0.0924,-0.0123,0.0591,0.0015,0.0028
86572,10/31/2008,DSGX,16384,-0.228883,10/31/2008,-0.1723,-0.026,-0.023,0.0008,0.0785
86572,11/28/2008,DSGX,16384,-0.053003,11/28/2008,-0.0786,-0.0285,-0.0631,0.0003,0.0717
86572,12/31/2008,DSGX,16384,0.115672,12/31/2008,0.0174,0.0346,0.0014,0,-0.0509
86572,1/30/2009,DSGX,16384,-0.060201,1/30/2009,-0.0812,0.0007,-0.1129,0,-0.0218
86572,2/27/2009,DSGX,16384,-0.170819,2/27/2009,-0.101,0.0005,-0.0695,0.0001,0.0441
86572,3/31/2009,DSGX,16384,0.145923,3/31/2009,0.0895,0.0003,0.0347,0.0002,-0.1187
86572,4/30/2009,DSGX,16384,0.217228,4/30/2009,0.1018,0.0539,0.0536,0.0001,-0.343
86572,5/29/2009,DSGX,16384,0.215385,5/29/2009,0.0521,-0.0252,0.0028,0,-0.1249
86572,6/30/2009,DSGX,16384,-0.032911,6/30/2009,0.0043,0.0263,-0.0273,0.0001,0.0548
86572,7/31/2009,DSGX,16384,0.070681,7/31/2009,0.0772,0.0187,0.0483,0.0001,-0.0555
86572,8/31/2009,DSGX,16384,0.090465,8/31/2009,0.0333,-0.0108,0.0763,0.0001,-0.0907
86572,9/30/2009,DSGX,16384,0.199552,9/30/2009,0.0408,0.0243,0.0104,0.0001,-0.0479
86572,10/30/2009,DSGX,16384,-0.024299,10/30/2009,-0.0259,-0.0435,-0.0421,0,0.0261
86572,11/30/2009,DSGX,16384,-0.049808,11/30/2009,0.0556,-0.024,-0.0034,0,0.003
86572,12/31/2009,DSGX,16384,0.195564,12/31/2009,0.0275,0.0605,-0.0016,0.0001,0.0301
86572,1/29/2010,DSGX,16384,0,1/29/2010,-0.0336,0.004,0.0043,0,-0.054
86572,2/26/2010,DSGX,16384,0.048904,2/26/2010,0.034,0.0119,0.0322,0,0.0374
86572,3/31/2010,DSGX,16384,0.03537,3/31/2010,0.0631,0.0148,0.0221,0.0001,0.0376
86572,4/30/2010,DSGX,16384,-0.048137,4/30/2010,0.02,0.0487,0.0289,0.0001,0.0316
86572,5/28/2010,DSGX,16384,-0.081566,5/28/2010,-0.0789,0.0009,-0.0244,0.0001,-0.0025
86572,6/30/2010,DSGX,16384,-0.056838,6/30/2010,-0.0557,-0.0181,-0.047,0.0001,-0.0276
86572,7/30/2010,DSGX,16384,0.116761,7/30/2010,0.0693,0.002,-0.0031,0.0001,0.0188
86572,8/31/2010,DSGX,16384,-0.053963,8/31/2010,-0.0477,-0.03,-0.019,0.0001,-0.0006
86572,9/30/2010,DSGX,16384,0.14615,9/30/2010,0.0954,0.0396,-0.0316,0.0001,0.0141
86572,10/29/2010,DSGX,16384,-0.017092,10/29/2010,0.0388,0.0113,-0.0242,0.0001,0.0158
86572,11/30/2010,DSGX,16384,0.080696,11/30/2010,0.006,0.0376,-0.0096,0.0001,0.0266
86572,12/31/2010,DSGX,16384,0.030747,12/31/2010,0.0682,0.0073,0.0369,0.0001,-0.0303
86572,1/31/2011,DSGX,16384,-0.009943,1/31/2011,0.0199,-0.025,0.0082,0.0001,-0.0029
86572,2/28/2011,DSGX,16384,-0.031793,2/28/2011,0.0349,0.0153,0.0127,0.0001,0.0199
86572,3/31/2011,DSGX,16384,-0.013085,3/31/2011,0.0046,0.0254,-0.0183,0.0001,0.034
86572,4/29/2011,DSGX,16384,-0.004519,4/29/2011,0.029,-0.0038,-0.0243,0,0.0004
86572,5/31/2011,DSGX,16384,0.025641,5/31/2011,-0.0127,-0.0059,-0.0212,0,-0.0062
86572,6/30/2011,DSGX,16384,0.054412,6/30/2011,-0.0175,-0.0012,-0.0042,0,0.0178
86572,7/29/2011,DSGX,16384,-0.039052,7/29/2011,-0.0235,-0.0127,-0.0089,0,0.0018
86572,8/31/2011,DSGX,16384,-0.072569,8/31/2011,-0.0599,-0.0305,-0.0236,0.0001,-0.0028
86572,9/30/2011,DSGX,16384,-0.032864,9/30/2011,-0.0759,-0.0331,-0.0173,0,-0.0242
86572,10/31/2011,DSGX,16384,0.203884,10/31/2011,0.1135,0.0328,0.0011,0,-0.0143
86572,11/30/2011,DSGX,16384,-0.069892,11/30/2011,-0.0028,-0.0016,-0.0045,0,0.0384
86572,12/30/2011,DSGX,16384,0.034682,12/30/2011,0.0074,-0.0059,0.0163,0,0.0181
86572,1/31/2012,DSGX,16384,0.122905,1/31/2012,0.0505,0.0204,-0.0097,0,-0.0791
86572,2/29/2012,DSGX,16384,0.0199,2/29/2012,0.0442,-0.0185,0.0043,0,-0.0029
86572,3/30/2012,DSGX,16384,0.064585,3/30/2012,0.0311,-0.0064,0.0114,0,0.013
86572,4/30/2012,DSGX,16384,-0.048066,4/30/2012,-0.0085,-0.0042,-0.0078,0,0.0375
86572,5/31/2012,DSGX,16384,-0.009627,5/31/2012,-0.0619,0.0007,-0.0107,0.0001,0.0649
86572,6/29/2012,DSGX,16384,0.017011,6/29/2012,0.0389,0.0067,0.0062,0,-0.0106
86572,7/31/2012,DSGX,16384,-0.005974,7/31/2012,0.0079,-0.0275,-0.0002,0,0.0304
86572,8/31/2012,DSGX,16384,0.004808,8/31/2012,0.0255,0.0047,0.013,0.0001,-0.0237
86572,9/28/2012,DSGX,16384,0.045455,9/28/2012,0.0273,0.0051,0.016,0.0001,-0.0114
86572,10/31/2012,DSGX,16384,-0.016018,10/31/2012,-0.0176,-0.0115,0.0359,0.0001,0.0014
86572,11/30/2012,DSGX,16384,0,11/30/2012,0.0078,0.0063,-0.0084,0.0001,0.0049
86572,12/31/2012,DSGX,16384,0.081395,12/31/2012,0.0118,0.0148,0.0351,0.0001,-0.0286
86572,1/31/2013,DSGX,16384,0.011828,1/31/2013,0.0557,0.0034,0.0096,0,-0.0179
86572,2/28/2013,DSGX,16384,-0.034006,2/28/2013,0.0129,-0.0027,0.0011,0,0.0129
86572,3/28/2013,DSGX,16384,0.034103,3/28/2013,0.0403,0.0081,-0.0019,0,0.0192
86572,4/30/2013,DSGX,16384,0.058511,4/30/2013,0.0155,-0.0237,0.0045,0,0.0022
86572,5/31/2013,DSGX,16384,0.19598,5/31/2013,0.028,0.0171,0.0263,0,-0.0202
86572,6/28/2013,DSGX,16384,-0.031092,6/28/2013,-0.012,0.0133,0.0003,0,0.0052
86572,7/31/2013,DSGX,16384,-0.02255,7/31/2013,0.0565,0.0187,0.0057,0,0.0176
86572,8/30/2013,DSGX,16384,-0.054126,8/30/2013,-0.0271,0.0027,-0.0269,0,0.0002
86572,9/30/2013,DSGX,16384,0.06848,9/30/2013,0.0377,0.0287,-0.0122,0,0.0306
86572,10/31/2013,DSGX,16384,0.086918,10/31/2013,0.0418,-0.0152,0.0125,0,0.0008
86572,11/29/2013,DSGX,16384,0.100162,11/29/2013,0.0313,0.0129,0.0032,0,0.0044
86572,12/31/2013,DSGX,16384,-0.016887,12/31/2013,0.0281,-0.0047,-0.0002,0,0.0002
86572,1/31/2014,DSGX,16384,0.073936,1/31/2014,-0.0332,0.0089,-0.0207,0,0.0171
86572,2/28/2014,DSGX,16384,-0.006954,2/28/2014,0.0465,0.0034,-0.0031,0,0.0207
86572,3/31/2014,DSGX,16384,-0.021709,3/31/2014,0.0043,-0.0181,0.0493,0,-0.0329
86572,4/30/2014,DSGX,16384,-0.029349,4/30/2014,-0.0019,-0.0418,0.0117,0,-0.0389
86572,5/30/2014,DSGX,16384,-0.014012,5/30/2014,0.0206,-0.0188,-0.0013,0,0.0087
86572,6/30/2014,DSGX,16384,0.072551,6/30/2014,0.0261,0.0309,-0.007,0,0.0069
86572,7/31/2014,DSGX,16384,-0.058577,7/31/2014,-0.0204,-0.043,0.0004,0,-0.0012
86572,8/29/2014,DSGX,16384,0.039259,8/29/2014,0.0424,0.004,-0.0045,0,0.0082
86572,9/30/2014,DSGX,16384,-0.015681,9/30/2014,-0.0197,-0.037,-0.0135,0,0.005
86572,10/31/2014,DSGX,16384,0.004345,10/31/2014,0.0252,0.042,-0.018,0,-0.0006
86572,11/28/2014,DSGX,16384,0.085076,11/28/2014,0.0255,-0.0206,-0.031,0,0.0068
86572,12/31/2014,DSGX,16384,-0.015282,12/31/2014,-0.0006,0.0249,0.0227,0,0.0112
86572,1/30/2015,DSGX,16384,0.033738,1/30/2015,-0.0311,-0.0056,-0.0359,0,0.0384
86572,2/27/2015,DSGX,16384,-0.01436,2/27/2015,0.0613,0.0063,-0.0186,0,-0.0282
86572,3/31/2015,DSGX,16384,-0.002649,3/31/2015,-0.0112,0.0304,-0.0038,0,0.0274
86572,4/30/2015,DSGX,16384,-0.003984,4/30/2015,0.0059,-0.0306,0.0182,0,-0.0727
86572,5/29/2015,DSGX,16384,0.016,5/29/2015,0.0136,0.0094,-0.0115,0,0.0582
86572,6/30/2015,DSGX,16384,0.056457,6/30/2015,-0.0153,0.0291,-0.0079,0,0.0301
86572,7/31/2015,DSGX,16384,0.0478,7/31/2015,0.0154,-0.0417,-0.0413,0,0.0998
86572,8/31/2015,DSGX,16384,0.023711,8/31/2015,-0.0604,0.0033,0.0277,0,-0.0209
86572,9/30/2015,DSGX,16384,0.02432,9/30/2015,-0.0307,-0.0262,0.0056,0,0.0522
86572,10/30/2015,DSGX,16384,-0.011306,10/30/2015,0.0775,-0.0189,-0.0046,0,-0.0328
86572,11/30/2015,DSGX,16384,0.141795,11/30/2015,0.0057,0.0359,-0.0042,0,0.0228
86572,12/31/2015,DSGX,16384,0.005508,12/31/2015,-0.0217,-0.0285,-0.0261,0.0001,0.0336
86572,1/29/2016,DSGX,16384,-0.113546,1/29/2016,-0.0577,-0.0342,0.0209,0.0001,0.0144
86572,2/29/2016,DSGX,16384,-0.040449,2/29/2016,-0.0007,0.0074,-0.0057,0.0002,-0.0438
86572,3/31/2016,DSGX,16384,0.142272,3/31/2016,0.0696,0.0082,0.0119,0.0002,-0.0501
86572,4/29/2016,DSGX,16384,-0.055356,4/29/2016,0.0091,0.0076,0.0328,0.0001,-0.0602
86572,5/31/2016,DSGX,16384,0.136191,5/31/2016,0.0178,-0.0017,-0.0166,0.0001,0.0143
86572,6/30/2016,DSGX,16384,-0.088348,6/30/2016,-0.0005,0.0061,-0.0148,0.0002,0.0415
86572,7/29/2016,DSGX,16384,0.058146,7/29/2016,0.0395,0.0249,-0.0132,0.0002,-0.0334
86572,8/31/2016,DSGX,16384,0.055445,8/31/2016,0.0049,0.0116,0.0318,0.0002,-0.0348
86572,9/30/2016,DSGX,16384,0.009381,9/30/2016,0.0025,0.0212,-0.0124,0.0002,0.0019
86572,10/31/2016,DSGX,16384,-0.033457,10/31/2016,-0.0202,-0.044,0.0409,0.0002,0.0059
86572,11/30/2016,DSGX,16384,0.064904,11/30/2016,0.0486,0.0571,0.0821,0.0001,-0.0463
86572,12/30/2016,DSGX,16384,-0.03386,12/30/2016,0.0182,0.001,0.0353,0.0003,-0.0025
86572,1/31/2017,DSGX,16384,0.021028,1/31/2017,0.0194,-0.0118,-0.0275,0.0004,-0.0093
86572,2/28/2017,DSGX,16384,-0.036613,2/28/2017,0.0357,-0.0205,-0.0167,0.0004,-0.0165
86572,3/31/2017,DSGX,16384,0.087886,3/31/2017,0.0017,0.0114,-0.0335,0.0003,-0.0103
86572,4/28/2017,DSGX,16384,0.010917,4/28/2017,0.0109,0.0073,-0.0213,0.0005,0.0049
86572,5/31/2017,DSGX,16384,0.082073,5/31/2017,0.0106,-0.0257,-0.0378,0.0006,0.0148
86572,6/30/2017,DSGX,16384,-0.027944,6/30/2017,0.0078,0.0225,0.0148,0.0006,-0.0011
86572,7/31/2017,DSGX,16384,0.030801,7/31/2017,0.0187,-0.015,-0.0031,0.0007,0.0169
86572,8/31/2017,DSGX,16384,0.11753,8/31/2017,0.0016,-0.0167,-0.021,0.0009,0.033
86572,9/29/2017,DSGX,16384,-0.024955,9/29/2017,0.0251,0.0447,0.0312,0.0009,-0.0133
86572,10/31/2017,DSGX,16384,0.062157,10/31/2017,0.0225,-0.0194,0.0019,0.0009,0.0427
86572,11/30/2017,DSGX,16384,-0.04475,11/30/2017,0.0312,-0.0054,-0.0003,0.0008,-0.0092
86572,12/29/2017,DSGX,16384,0.023423,12/29/2017,0.0106,-0.0132,0.0006,0.0009,-0.0154
86572,1/31/2018,DSGX,16384,-0.001761,1/31/2018,0.0557,-0.0312,-0.0128,0.0012,0.0405
86572,2/28/2018,DSGX,16384,-0.067019,2/28/2018,-0.0365,0.0026,-0.0104,0.0011,0.0355
86572,3/29/2018,DSGX,16384,0.079395,3/29/2018,-0.0235,0.0406,-0.002,0.0011,-0.0113
86572,4/30/2018,DSGX,16384,0.035026,4/30/2018,0.0029,0.0113,0.0054,0.0014,0.0037
86572,5/31/2018,DSGX,16384,0.00846,5/31/2018,0.0265,0.0526,-0.0322,0.0014,0.0387
86572,6/29/2018,DSGX,16384,0.090604,6/29/2018,0.0048,0.0114,-0.0233,0.0014,-0.0236
86572,7/31/2018,DSGX,16384,-0.018462,7/31/2018,0.0319,-0.0222,0.0045,0.0016,-0.0142
86572,8/31/2018,DSGX,16384,0.097179,8/31/2018,0.0344,0.0115,-0.04,0.0016,0.0528
86572,9/28/2018,DSGX,16384,-0.031429,9/28/2018,0.0006,-0.0229,-0.0171,0.0015,0.0004
86572,10/31/2018,DSGX,16384,-0.09764,10/31/2018,-0.0768,-0.0474,0.034,0.0019,-0.0207
86572,11/30/2018,DSGX,16384,-0.038248,11/30/2018,0.0169,-0.0068,0.0028,0.0018,-0.0137
86572,12/31/2018,DSGX,16384,-0.100612,12/31/2018,-0.0957,-0.0237,-0.0188,0.002,0.0211
86572,1/31/2019,DSGX,16384,0.173847,1/31/2019,0.084,0.0288,-0.0045,0.0021,-0.0866
86572,2/28/2019,DSGX,16384,0.112041,2/28/2019,0.034,0.0206,-0.0271,0.0018,0.0085
86572,3/29/2019,DSGX,16384,0.053272,3/29/2019,0.011,-0.0305,-0.0412,0.0019,0.0219
86572,4/30/2019,DSGX,16384,0.098955,4/30/2019,0.0397,-0.0172,0.0216,0.0021,-0.0297
86572,5/31/2019,DSGX,16384,0.003001,5/31/2019,-0.0694,-0.0131,-0.0237,0.0021,0.0758
86572,6/28/2019,DSGX,16384,-0.078554,6/28/2019,0.0693,0.0028,-0.007,0.0018,-0.0225
86572,7/31/2019,DSGX,16384,-0.017591,7/31/2019,0.0119,-0.0193,0.0047,0.0019,0.0288
86572,8/30/2019,DSGX,16384,-0.02259,8/30/2019,-0.0258,-0.0239,-0.0479,0.0016,0.0691
86572,9/30/2019,DSGX,16384,0.136133,9/30/2019,0.0143,-0.0097,0.0677,0.0018,-0.0683
86572,10/31/2019,DSGX,16384,-0.034731,10/31/2019,0.0206,0.0029,-0.019,0.0016,0.0015
86572,11/29/2019,DSGX,16384,0.100745,11/29/2019,0.0388,0.0078,-0.0199,0.0012,-0.0264
86572,12/31/2019,DSGX,16384,-0.002568,12/31/2019,0.0277,0.0073,0.0178,0.0014,-0.0187
86572,1/31/2020,DSGX,16384,0.048923,1/31/2020,-0.0011,-0.0313,-0.0625,0.0013,0.0597
86572,2/28/2020,DSGX,16384,-0.077884,2/28/2020,-0.0813,0.0107,-0.038,0.0012,-0.0035
86572,3/31/2020,DSGX,16384,-0.167715,3/31/2020,-0.1339,-0.0479,-0.1388,0.0013,0.0796
86572,4/30/2020,DSGX,16384,0.223612,4/30/2020,0.1365,0.0245,-0.0134,0,-0.0526
86572,5/29/2020,DSGX,16384,0.130941,5/29/2020,0.0558,0.0249,-0.0485,0.0001,0.0041
86572,6/30/2020,DSGX,16384,0.111578,6/30/2020,0.0246,0.0269,-0.0223,0.0001,-0.0073
86572,7/31/2020,DSGX,16384,0.064839,7/31/2020,0.0577,-0.023,-0.0144,0.0001,0.0759
86572,8/31/2020,DSGX,16384,0.082017,8/31/2020,0.0763,-0.0028,-0.0288,0.0001,0.0044
86572,9/30/2020,DSGX,16384,-0.065135,9/30/2020,-0.0363,-0.0003,-0.0265,0.0001,0.0314
86572,10/30/2020,DSGX,16384,-0.056511,10/30/2020,-0.021,0.0427,0.0431,0.0001,-0.032
86572,11/30/2020,DSGX,16384,0.102865,11/30/2020,0.1247,0.0572,0.0215,0.0001,-0.1247
86572,12/31/2020,DSGX,16384,-0.013662,12/31/2020,0.0463,0.0479,-0.0134,0.0001,-0.0238
86572,1/29/2021,DSGX,16384,0.044118,1/29/2021,-0.0003,0.075,0.0285,0.0001,0.0453
86572,2/26/2021,DSGX,16384,-0.040943,2/26/2021,0.0278,0.0207,0.071,0,-0.0793
86572,3/31/2021,DSGX,16384,0.04013,3/31/2021,0.0308,-0.0228,0.0727,0,-0.0616
86572,4/30/2021,DSGX,16384,0.051716,4/30/2021,0.0493,-0.032,-0.0095,0,0.0122
86572,5/28/2021,DSGX,16384,-0.08773,5/28/2021,0.0029,-0.0027,0.0713,0,0.009
86572,6/30/2021,DSGX,16384,0.183436,6/30/2021,0.0275,0.016,-0.0775,0,0.0216
86572,7/30/2021,DSGX,16384,0.050607,7/30/2021,0.0127,-0.0394,-0.0181,0,-0.0231
86572,8/31/2021,DSGX,16384,0.078998,8/31/2021,0.0291,-0.0046,-0.001,0,0.0249
86572,9/30/2021,DSGX,16384,0.03648,9/30/2021,-0.0437,0.0067,0.051,0,0.015
86572,10/29/2021,DSGX,16384,0.006276,10/29/2021,0.0665,-0.0237,-0.0045,0,0.0324
86572,11/30/2021,DSGX,16384,-0.017243,11/30/2021,-0.0155,-0.0132,-0.0041,0,0.0086
86572,12/31/2021,DSGX,16384,0.02887,12/31/2021,0.031,-0.0164,0.0322,0.0001,-0.0274
86572,1/31/2022,DSGX,16384,-0.11986,1/31/2022,-0.0625,-0.0596,0.128,0,-0.0262
86572,2/28/2022,DSGX,16384,-0.02075,2/28/2022,-0.0229,0.0219,0.031,0,0.0177
86572,3/31/2022,DSGX,16384,0.028066,3/31/2022,0.0306,-0.0166,-0.0176,0.0001,0.0297
86572,4/29/2022,DSGX,16384,-0.151652,4/29/2022,-0.0946,-0.0138,0.0617,0.0001,0.0487
86572,5/31/2022,DSGX,16384,-0.045052,5/31/2022,-0.0034,-0.0196,0.0859,0.0003,0.0246
86572,6/30/2022,DSGX,16384,0.045661,6/30/2022,-0.0844,0.0218,-0.061,0.0006,0.0073
86572,7/29/2022,DSGX,16384,0.112472,7/29/2022,0.0957,0.028,-0.0403,0.0008,-0.0394
86572,8/31/2022,DSGX,16384,0.019699,8/31/2022,-0.0377,0.014,0.0029,0.0019,0.021
86572,9/30/2022,DSGX,16384,-0.097585,9/30/2022,-0.0935,-0.0082,0.0002,0.0019,0.0351
86572,10/31/2022,DSGX,16384,0.087203,10/31/2022,0.0783,0.0007,0.0806,0.0023,0.0396
86572,11/30/2022,DSGX,16384,0.005502,11/30/2022,0.0461,-0.0351,0.0141,0.0029,-0.0198
86572,12/30/2022,DSGX,16384,0.00288,12/30/2022,-0.0641,-0.0069,0.0134,0.0033,0.0453
86572,1/31/2023,DSGX,16384,0.048385,1/31/2023,0.0664,0.0501,-0.04,0.0035,-0.1602
86572,2/28/2023,DSGX,16384,0.009039,2/28/2023,-0.0259,0.0117,-0.0083,0.0034,0.0013
86572,3/31/2023,DSGX,16384,0.094055,3/31/2023,0.0251,-0.0551,-0.0887,0.0036,-0.0245
86572,4/28/2023,DSGX,16384,-0.01774,4/28/2023,0.0061,-0.0336,-0.0005,0.0035,0.0162
86572,5/31/2023,DSGX,16384,-0.023364,5/31/2023,0.0035,0.016,-0.0774,0.0036,-0.0065
86572,6/30/2023,DSGX,16384,0.03595,6/30/2023,0.0647,0.0155,-0.002,0.004,-0.0235
86572,7/31/2023,DSGX,16384,-0.027962,7/31/2023,0.0321,0.0205,0.0411,0.0045,-0.0405
86572,8/31/2023,DSGX,16384,-0.03737,8/31/2023,-0.0239,-0.032,-0.0108,0.0045,0.0377
86572,9/29/2023,DSGX,16384,-0.021078,9/29/2023,-0.0524,-0.0249,0.0145,0.0043,0.0024
86572,10/31/2023,DSGX,16384,-0.015944,10/31/2023,-0.0318,-0.0388,0.0019,0.0047,0.0168
86572,11/30/2023,DSGX,16384,0.122282,11/30/2023,0.0883,-0.0003,0.0166,0.0044,0.0276
86572,12/29/2023,DSGX,16384,0.037266,12/29/2023,0.0487,0.0636,0.0492,0.0043,-0.0548
